SOURCE,TARGET,TYPE,WEIGHT
15,27,undirected,0.9768945493654372
15,28,undirected,0.8873579236198994
15,29,undirected,0.9421422294900288
15,30,undirected,0.95671108059391
16,16,undirected,1.0
16,17,undirected,0.9928525621984594
16,18,undirected,0.9931542714809056
16,19,undirected,0.967910122296428
16,20,undirected,0.993506024856271
16,21,undirected,0.9846899373363364
16,22,undirected,0.9887470209914816
16,23,undirected,0.9493518349809554
16,24,undirected,0.9818820408839516
16,25,undirected,0.9626407518304078
16,26,undirected,0.9648304726976102
16,27,undirected,0.9311555871896668
16,28,undirected,0.9161442706990548
16,29,undirected,0.9827873725558286
16,30,undirected,0.9904664548136134
17,17,undirected,1.0000000000000002
17,18,undirected,0.994006878920497
17,19,undirected,0.96134951086786
17,20,undirected,0.992380508039586
17,21,undirected,0.9902333420542776
17,22,undirected,0.9978003813149026
17,23,undirected,0.9758948072841596
17,24,undirected,0.9625653658565528
17,25,undirected,0.9488135288960482
17,26,undirected,0.9809266768043317
17,27,undirected,0.9105317888135206
17,28,undirected,0.8822781956899423
17,29,undirected,0.99661106572991
17,30,undirected,0.9968745968968008
18,18,undirected,1.0
18,19,undirected,0.9429598766056873
18,20,undirected,0.9948755569960476
18,21,undirected,0.9980181036532834
18,22,undirected,0.9867050430372968
18,23,undirected,0.9730216893464712
18,24,undirected,0.9615516866936528
18,25,undirected,0.938551039820454
18,26,undirected,0.981735715980648
18,27,undirected,0.9013591893761382
18,28,undirected,0.8916163544704848
18,29,undirected,0.9862652011361684
18,30,undirected,0.986683068501348
19,19,undirected,1.0
19,20,undirected,0.9407783854757108
19,21,undirected,0.9243600840484916
19,22,undirected,0.9723124153445146
19,23,undirected,0.8889121694600357
19,24,undirected,0.9814762142299542
19,25,undirected,0.9929644546899152
19,26,undirected,0.8938547424760375
19,27,undirected,0.979608291438522
19,28,undirected,0.9153148500560172
19,29,undirected,0.9607904668024968
19,30,undirected,0.9758280363266284
20,20,undirected,1.0000000000000002
20,21,undirected,0.991253743433064
20,22,undirected,0.9845952578963346
20,23,undirected,0.9686528822954348
20,24,undirected,0.9586180851867768
20,25,undirected,0.9290347075401943
20,26,undirected,0.9840418631505392
20,27,undirected,0.8914108044072353
20,28,undirected,0.8896511413926879
20,29,undirected,0.981547178409798
20,30,undirected,0.9839567707495228
21,21,undirected,1.0
21,22,undirected,0.9812637623210424
21,23,undirected,0.9812650635994354
21,24,undirected,0.9451016376654596
21,25,undirected,0.9195024042080212
21,26,undirected,0.9872248775296136
21,27,undirected,0.8780382799418741
21,28,undirected,0.8726248710607759
21,29,undirected,0.9841296866577958
21,30,undirected,0.9805445156640346
22,22,undirected,1.0
22,23,undirected,0.968812220380985
22,24,undirected,0.9633531889723804
22,25,undirected,0.9588088284217048
22,26,undirected,0.9696749412673084
22,27,undirected,0.9233284540434132
22,28,undirected,0.8789950047170332
22,29,undirected,0.9973078843448632
22,30,undirected,0.9984736725606796
23,23,undirected,0.9999999999999998
23,24,undirected,0.8930676070079041
23,25,undirected,0.8675609374280647
23,26,undirected,0.9931281015000446
23,27,undirected,0.821446134917391
23,28,undirected,0.8101245141182805
23,29,undirected,0.9792490037288916
23,30,undirected,0.9645302690706372
24,24,undirected,1.0
24,25,undirected,0.983536864816517
24,26,undirected,0.9106356932082678
24,27,undirected,0.9750625353168156
24,28,undirected,0.9662864575027272
24,29,undirected,0.9553366472114696
24,30,undirected,0.9719692686815572
25,25,undirected,0.9999999999999998
25,26,undirected,0.8723652933743267
25,27,undirected,0.988218428315844
25,28,undirected,0.921680502937406
25,29,undirected,0.9457985344337728
25,30,undirected,0.963864799192477
26,26,undirected,0.9999999999999998
26,27,undirected,0.8257897031359975
26,28,undirected,0.8368311419940119
26,29,undirected,0.9770324559908652
26,30,undirected,0.9671098778054718
27,27,undirected,1.0000000000000002
27,28,undirected,0.9445717752951546
27,29,undirected,0.9100876163682324
27,30,undirected,0.9321367357940434
28,28,undirected,0.9999999999999998
28,29,undirected,0.8758437691189416
28,30,undirected,0.8968653148029102
29,29,undirected,1.0000000000000002
29,30,undirected,0.997358438188779
30,30,undirected,1.0
