SOURCE,TARGET,TYPE,WEIGHT
4,7,undirected,0.9286508556319104
4,8,undirected,0.9220151923526742
4,9,undirected,0.929263390521039
4,10,undirected,0.9296544188525592
4,11,undirected,0.9826956538088876
4,12,undirected,0.8226927180743842
4,13,undirected,0.927626191784582
4,14,undirected,0.9920391303960364
4,15,undirected,0.8851827528234057
4,16,undirected,0.992658922146728
4,17,undirected,0.9554769232773536
4,18,undirected,0.7553558558748111
4,19,undirected,0.987737263440994
4,20,undirected,0.9700359212045928
4,21,undirected,0.9432411226405144
4,22,undirected,0.8977035265048694
4,23,undirected,0.8950042604502326
4,24,undirected,0.5610713528348509
4,25,undirected,0.953574575480281
4,26,undirected,0.8008382420032224
4,27,undirected,0.977116706505844
4,28,undirected,0.7306358827681476
4,29,undirected,0.8501278336486484
4,30,undirected,0.9696855695668952
4,31,undirected,0.9176871131640372
4,32,undirected,0.894619960230955
5,5,undirected,0.9999999999999998
5,6,undirected,0.9804676862742024
5,7,undirected,0.9713026761027058
5,8,undirected,0.9849206098971686
5,9,undirected,0.98055419269497
5,10,undirected,0.9658434589994224
5,11,undirected,0.913651180517239
5,12,undirected,0.9986363675173764
5,13,undirected,0.9827534841691709
5,14,undirected,0.893338517277673
5,15,undirected,0.982962872371414
5,16,undirected,0.8937115431076511
5,17,undirected,0.9588990497611632
5,18,undirected,0.9676635491069584
5,19,undirected,0.85188415659962
5,20,undirected,0.8676657263327038
5,21,undirected,0.9522837857556286
5,22,undirected,0.9933590240199752
5,23,undirected,0.9814841752504578
5,24,undirected,0.781876831228399
5,25,undirected,0.8739523089703687
5,26,undirected,0.990799868607928
5,27,undirected,0.9152645707425768
5,28,undirected,0.9566788716121128
5,29,undirected,0.9839698808102468
5,30,undirected,0.8441209175336224
5,31,undirected,0.9871362619098364
5,32,undirected,0.9905740569725804
6,6,undirected,0.9999999999999998
6,7,undirected,0.9954098786727208
6,8,undirected,0.9905048847441776
6,9,undirected,0.99059813540441
6,10,undirected,0.9943917926815888
6,11,undirected,0.9559463652991428
6,12,undirected,0.9700907314269636
6,13,undirected,0.9858109469402122
6,14,undirected,0.9358668856021062
6,15,undirected,0.9980066469119586
6,16,undirected,0.9342945108087516
6,17,undirected,0.9808737789881516
6,18,undirected,0.9007867052120327
6,19,undirected,0.8940656699698338
6,20,undirected,0.9123264765884074
6,21,undirected,0.9885127333307668
6,22,undirected,0.988459301464496
6,23,undirected,0.9986147465440386
6,24,undirected,0.6689328573158023
6,25,undirected,0.9152599777500772
6,26,undirected,0.956988730617368
6,27,undirected,0.9380619828658644
6,28,undirected,0.8821408484150914
6,29,undirected,0.9783572824551412
6,30,undirected,0.903040886933151
6,31,undirected,0.9897944514439824
6,32,undirected,0.9823595430752514
7,7,undirected,0.9999999999999998
7,8,undirected,0.9952228517864434
7,9,undirected,0.996558186956648
7,10,undirected,0.9989887613520296
7,11,undirected,0.9789949875866978
7,12,undirected,0.9581817930660677
7,13,undirected,0.9927633344923276
7,14,undirected,0.964353503971098
7,15,undirected,0.9926927843228308
7,16,undirected,0.9630416574613708
7,17,undirected,0.9944198098489594
7,18,undirected,0.8890824523321093
7,19,undirected,0.9300543416023572
7,20,undirected,0.9396612789816886
7,21,undirected,0.9966480572012408
7,22,undirected,0.9886869078945008
7,23,undirected,0.9951863342222274
7,24,undirected,0.6601315871885206
7,25,undirected,0.9376786894175648
7,26,undirected,0.9432802710164232
7,27,undirected,0.96308157099581
7,28,undirected,0.8696196525523631
7,29,undirected,0.9694391392809548
7,30,undirected,0.9315988877637416
7,31,undirected,0.9933911365730124
7,32,undirected,0.9828102936476352
8,8,undirected,1.0000000000000002
8,9,undirected,0.999299454100684
8,10,undirected,0.9919931212126788
8,11,undirected,0.9696652800709196
8,12,undirected,0.9755895888543504
8,13,undirected,0.9994379416987196
8,14,undirected,0.956193367411628
8,15,undirected,0.9900670967538888
8,16,undirected,0.9556723130133714
8,17,undirected,0.9931583148820944
8,18,undirected,0.9257256140402398
8,19,undirected,0.9242267164197716
8,20,undirected,0.929885303494541
8,21,undirected,0.9865767410993124
8,22,undirected,0.9976203589037524
8,23,undirected,0.9918845585978444
8,24,undirected,0.7186565037561954
8,25,undirected,0.9279089181406724
8,26,undirected,0.963244736060912
8,27,undirected,0.9635454001177968
8,28,undirected,0.9099554181987656
8,29,undirected,0.9753171424697242
8,30,undirected,0.9147949068670306
8,31,undirected,0.9992013850949448
8,32,undirected,0.9933758795175448
9,9,undirected,1.0000000000000002
9,10,undirected,0.9933667217136842
9,11,undirected,0.9744188563705452
9,12,undirected,0.9700659361435834
9,13,undirected,0.9988279961096658
9,14,undirected,0.961087780565121
9,15,undirected,0.9885905781340432
9,16,undirected,0.9621738692399148
9,17,undirected,0.9951916770352276
9,18,undirected,0.9159794955892068
9,19,undirected,0.9273743092765928
9,20,undirected,0.9313504816025656
9,21,undirected,0.9890437814240848
9,22,undirected,0.9959337057730682
9,23,undirected,0.9911915212124752
9,24,undirected,0.7079808799260359
9,25,undirected,0.9288761325075656
9,26,undirected,0.9555783563431576
9,27,undirected,0.965895067171884
9,28,undirected,0.8999017187207057
9,29,undirected,0.9742567040539916
9,30,undirected,0.9197168555098132
9,31,undirected,0.99818333879999
9,32,undirected,0.9896007832205636
10,10,undirected,1.0
10,11,undirected,0.9801903316413164
10,12,undirected,0.9523467722020124
10,13,undirected,0.989084580751434
10,14,undirected,0.9663745830646284
10,15,undirected,0.9932131404581804
10,16,undirected,0.9625103840857298
10,17,undirected,0.9922758790452114
10,18,undirected,0.8796945966076036
10,19,undirected,0.9342792691036378
10,20,undirected,0.947242857109639
10,21,undirected,0.9984322369871328
10,22,undirected,0.9838395322539296
10,23,undirected,0.9953926896947736
10,24,undirected,0.6482276460344034
10,25,undirected,0.9466862841679288
10,26,undirected,0.938367166939742
10,27,undirected,0.9642631009696732
10,28,undirected,0.856353243717499
10,29,undirected,0.963864947958684
10,30,undirected,0.9375250093880936
10,31,undirected,0.990757451580864
10,32,undirected,0.9810908939228004
11,11,undirected,1.0000000000000004
11,12,undirected,0.893804501468281
11,13,undirected,0.9709495562078138
11,14,undirected,0.9970468889713728
11,15,undirected,0.9517198225332936
11,16,undirected,0.9950375270979304
11,17,undirected,0.9900874520505264
11,18,undirected,0.818288842570985
11,19,undirected,0.9793210186162026
11,20,undirected,0.9754265203762872
11,21,undirected,0.9870810272825092
11,22,undirected,0.9514281444383088
11,23,undirected,0.9580295571860804
11,24,undirected,0.5988241053251593
11,25,undirected,0.9642028684794224
11,26,undirected,0.8733731117449444
11,27,undirected,0.9841712472066136
11,28,undirected,0.7931615686208732
11,29,undirected,0.91435729681669
11,30,undirected,0.9732907248401862
11,31,undirected,0.9662295042481486
11,32,undirected,0.9483155883949071
12,12,undirected,1.0
12,13,undirected,0.9736300883087772
12,14,undirected,0.8726158011698658
12,15,undirected,0.9742227919815384
12,16,undirected,0.8727253283402154
12,17,undirected,0.9445830589820412
12,18,undirected,0.9778135823669484
12,19,undirected,0.8305263237009392
12,20,undirected,0.8479358193433801
12,21,undirected,0.936425991484501
12,22,undirected,0.9869033764874264
12,23,undirected,0.9717808495288304
12,24,undirected,0.8053571710615718
12,25,undirected,0.8562654240623392
12,26,undirected,0.9937136983691688
12,27,undirected,0.8997151571614811
12,28,undirected,0.9673875232835344
12,29,undirected,0.9789459070584184
12,30,undirected,0.8201569966836396
12,31,undirected,0.979051583207876
12,32,undirected,0.9860679337135626
13,13,undirected,1.0
13,14,undirected,0.95863070100878
13,15,undirected,0.9853765972464176
13,16,undirected,0.9586441119329234
13,17,undirected,0.9939753907198928
13,18,undirected,0.9280829275132116
13,19,undirected,0.9284581823552698
13,20,undirected,0.9305926545271468
13,21,undirected,0.9837219427159216
13,22,undirected,0.9968258948623936
13,23,undirected,0.9874612203187928
13,24,undirected,0.7300280484202071
13,25,undirected,0.9269917985420228
13,26,undirected,0.960472633486494
13,27,undirected,0.9664648369124396
13,28,undirected,0.912562771782977
13,29,undirected,0.9710858177419872
13,30,undirected,0.9148176218726384
13,31,undirected,0.998751937042458
13,32,undirected,0.9930871159818646
14,14,undirected,1.0000000000000002
14,15,undirected,0.9333862862538398
14,16,undirected,0.9967403231743036
14,17,undirected,0.9800146314999172
14,18,undirected,0.8000052583284809
14,19,undirected,0.9901519957789076
14,20,undirected,0.984228027918166
14,21,undirected,0.975994581162254
14,22,undirected,0.9354314931854912
14,23,undirected,0.9406901735231884
14,24,undirected,0.5845841201180016
14,25,undirected,0.9730660927994902
14,26,undirected,0.853903938915433
14,27,undirected,0.9866418638876048
14,28,undirected,0.7735792288916571
14,29,undirected,0.8936313360821273
14,30,undirected,0.9811324538671792
14,31,undirected,0.9527615327447452
14,32,undirected,0.9344381829622604
15,15,undirected,1.0000000000000002
15,16,undirected,0.9278863279943318
15,17,undirected,0.977271991711288
15,18,undirected,0.9100009950594536
15,19,undirected,0.8965151392778864
15,20,undirected,0.9182350349600203
15,21,undirected,0.9865343356158508
15,22,undirected,0.9884939748273548
15,23,undirected,0.9995746336039312
15,24,undirected,0.6795280512989387
15,25,undirected,0.9238400190914736
15,26,undirected,0.9658363093779349
15,27,undirected,0.939033496774699
15,28,undirected,0.8888422554452903
15,29,undirected,0.9760578735456344
15,30,undirected,0.9022795229500188
15,31,undirected,0.99033542134345
15,32,undirected,0.987178736696443
16,16,undirected,1.0
16,17,undirected,0.9799794445131288
16,18,undirected,0.8010529508438018
16,19,undirected,0.9793390566365452
16,20,undirected,0.9700332448843326
16,21,undirected,0.9723485445377767
16,22,undirected,0.9365017100002276
16,23,undirected,0.9362563761732796
16,24,undirected,0.5945762015448436
16,25,undirected,0.9575422117717955
16,26,undirected,0.8495750528803928
16,27,undirected,0.9844342691908357
16,28,undirected,0.7792488625435192
16,29,undirected,0.900812385871418
16,30,undirected,0.9723434802065942
16,31,undirected,0.9519696163243349
16,32,undirected,0.9296502523158148
17,17,undirected,1.0
17,18,undirected,0.8836952879336316
17,19,undirected,0.9531702210354112
17,20,undirected,0.9508988880762274
17,21,undirected,0.9918204439383264
17,22,undirected,0.983732484040736
17,23,undirected,0.9812137453699814
17,24,undirected,0.674232526995441
17,25,undirected,0.9422090330938844
17,26,undirected,0.9262554694801192
17,27,undirected,0.9767165068710416
17,28,undirected,0.8647084298102212
17,29,undirected,0.9523263552894444
17,30,undirected,0.9434129808720008
17,31,undirected,0.9907859907597116
17,32,undirected,0.9787568919266494
18,18,undirected,1.0
18,19,undirected,0.7648931334746637
18,20,undirected,0.7754610228725549
18,21,undirected,0.8575067086203219
18,22,undirected,0.9450296087318564
18,23,undirected,0.9057634287893276
18,24,undirected,0.896629247842339
18,25,undirected,0.783549511594347
18,26,undirected,0.9752683536352472
18,27,undirected,0.8461782309249543
18,28,undirected,0.9950191489079748
18,29,undirected,0.931128027763034
18,30,undirected,0.7315168675365256
18,31,undirected,0.9326195177604032
18,32,undirected,0.951458985744928
19,19,undirected,0.9999999999999998
19,20,undirected,0.989056800206828
19,21,undirected,0.9464159831606346
19,22,undirected,0.8989717219223085
19,23,undirected,0.9040401097583824
19,24,undirected,0.5547689994631598
19,25,undirected,0.975150764976056
19,26,undirected,0.8161918887024302
19,27,undirected,0.9711718912608792
19,28,undirected,0.7343269248645726
19,29,undirected,0.8384053624847044
19,30,undirected,0.9828545208509633
19,31,undirected,0.920458178446312
19,32,undirected,0.905626411920513
20,20,undirected,1.0
20,21,undirected,0.9590672480811124
20,22,undirected,0.9054963370326128
20,23,undirected,0.9237126504070604
20,24,undirected,0.5560925341897305
20,25,undirected,0.9957618397733308
20,26,undirected,0.8366578090501097
20,27,undirected,0.9730074317467896
20,28,undirected,0.7389587300771134
20,29,undirected,0.8606715790926034
20,30,undirected,0.9871838909688686
20,31,undirected,0.9292450433449724
20,32,undirected,0.9192651052022353
21,21,undirected,1.0
21,22,undirected,0.9752237046080288
21,23,undirected,0.9897784221714792
21,24,undirected,0.6200414418883281
21,25,undirected,0.9574766790696224
21,26,undirected,0.9212922545792384
21,27,undirected,0.96986784590271
21,28,undirected,0.8329558216728843
21,29,undirected,0.9542610446356404
21,30,undirected,0.9529077941846158
21,31,undirected,0.9847509135690656
21,32,undirected,0.9720485526246004
22,22,undirected,1.0
22,23,undirected,0.989405907373616
22,24,undirected,0.7448553104314157
22,25,undirected,0.9058061711668182
22,26,undirected,0.9764418046171632
22,27,undirected,0.9479527565584912
22,28,undirected,0.9328753721384284
22,29,undirected,0.982089468073736
22,30,undirected,0.8879824883878388
22,31,undirected,0.9973379651543768
22,32,undirected,0.993842093028696
23,23,undirected,1.0
23,24,undirected,0.6734996899345693
23,25,undirected,0.9285872584183958
23,26,undirected,0.9622556671916724
23,27,undirected,0.9448886499980004
23,28,undirected,0.885007288136755
23,29,undirected,0.976506096120587
23,30,undirected,0.9099365075383908
23,31,undirected,0.9917023408536572
23,32,undirected,0.9865735588150306
24,24,undirected,1.0
24,25,undirected,0.5603241612095582
24,26,undirected,0.7827669637886442
24,27,undirected,0.6512334070859227
24,28,undirected,0.8871189761708962
24,29,undirected,0.7209286411502381
24,30,undirected,0.5030829965009386
24,31,undirected,0.7375455886049042
24,32,undirected,0.7711700437575029
25,25,undirected,1.0
25,26,undirected,0.8490713841585888
25,27,undirected,0.9678383420807372
25,28,undirected,0.7450783413300583
25,29,undirected,0.8704678011272591
25,30,undirected,0.9787987485561862
25,31,undirected,0.9289310356869954
25,32,undirected,0.9213873317083824
26,26,undirected,1.0
26,27,undirected,0.8877210517530925
26,28,undirected,0.9672225512977604
26,29,undirected,0.9720987997909594
26,30,undirected,0.7986317759782585
26,31,undirected,0.9655446518797056
26,32,undirected,0.976326840477197
27,27,undirected,1.0
27,28,undirected,0.8219389566370773
27,29,undirected,0.9240041812585066
27,30,undirected,0.9482504848074704
27,31,undirected,0.9627807136965504
27,32,undirected,0.9523123513441316
28,28,undirected,1.0000000000000002
28,29,undirected,0.9239785454892308
28,30,undirected,0.6975021401009502
28,31,undirected,0.914609969748263
28,32,undirected,0.931210609010187
29,29,undirected,1.0
29,30,undirected,0.8367680872418602
29,31,undirected,0.9758806931443944
29,32,undirected,0.9711664670582648
30,30,undirected,1.0
30,31,undirected,0.9121438685366414
30,32,undirected,0.8919511887124631
31,31,undirected,0.9999999999999998
31,32,undirected,0.9962223938164128
32,32,undirected,1.0
