SOURCE,TARGET,TYPE,WEIGHT
6,11,undirected,0.994692349390058
6,12,undirected,0.9852672812223175
6,13,undirected,0.9952492002593016
6,14,undirected,0.9750449522122384
6,15,undirected,0.9747632056186896
6,16,undirected,0.8603991907059616
6,17,undirected,0.879552171910802
6,18,undirected,0.9314130981646668
6,19,undirected,0.9319004991971034
6,20,undirected,0.9927260047736578
6,21,undirected,0.8709998704082857
6,22,undirected,0.6746524642725727
6,23,undirected,0.9255919468896936
6,24,undirected,0.8578466151116473
6,25,undirected,0.97592711240705
6,26,undirected,0.9615392756535288
6,27,undirected,0.6612808930203213
6,28,undirected,0.9178434706905948
6,29,undirected,0.989749016843832
6,30,undirected,0.8651460505658419
6,31,undirected,0.9816970725022982
6,32,undirected,0.6618232911386817
6,33,undirected,0.9790610198486992
6,34,undirected,0.9770229323261314
7,7,undirected,1.0
7,8,undirected,0.9647773012196214
7,9,undirected,0.993703695972714
7,10,undirected,0.9868145350904148
7,11,undirected,0.9902265325790196
7,12,undirected,0.9945807165299324
7,13,undirected,0.9842077937192204
7,14,undirected,0.992516181222551
7,15,undirected,0.982326619797884
7,16,undirected,0.8999051051344801
7,17,undirected,0.9366884020775872
7,18,undirected,0.9433480755132434
7,19,undirected,0.9584092480503612
7,20,undirected,0.996180839338356
7,21,undirected,0.9163962842931392
7,22,undirected,0.7108099856891542
7,23,undirected,0.9549795093755729
7,24,undirected,0.909711542130178
7,25,undirected,0.9793659797303016
7,26,undirected,0.9779071367082984
7,27,undirected,0.6977568009956061
7,28,undirected,0.965502214322912
7,29,undirected,0.991974847123068
7,30,undirected,0.7633136342988811
7,31,undirected,0.9389483518257395
7,32,undirected,0.7250746240347835
7,33,undirected,0.9964419578750112
7,34,undirected,0.9975863279577936
8,8,undirected,1.0
8,9,undirected,0.9759032480130024
8,10,undirected,0.9710242827367233
8,11,undirected,0.9442889728465202
8,12,undirected,0.9415860020502964
8,13,undirected,0.9577175087394512
8,14,undirected,0.945528014737938
8,15,undirected,0.9692590473069363
8,16,undirected,0.9791947780046946
8,17,undirected,0.9905579826588242
8,18,undirected,0.849037046730142
8,19,undirected,0.9943998605798632
8,20,undirected,0.9471743026107108
8,21,undirected,0.9880528119663298
8,22,undirected,0.6101035954392557
8,23,undirected,0.9937399680878706
8,24,undirected,0.9773189062083052
8,25,undirected,0.9042268209250464
8,26,undirected,0.97569478242693
8,27,undirected,0.6002768437797885
8,28,undirected,0.9937284411119232
8,29,undirected,0.9404759008217252
8,30,undirected,0.7077477344867733
8,31,undirected,0.8731019910354376
8,32,undirected,0.6666266115382108
8,33,undirected,0.9604563411786768
8,34,undirected,0.9597721190205596
9,9,undirected,1.0000000000000002
9,10,undirected,0.9974038505689998
9,11,undirected,0.9926419713449578
9,12,undirected,0.9822820183673016
9,13,undirected,0.991985350872844
9,14,undirected,0.97669785968935
9,15,undirected,0.9956860789369436
9,16,undirected,0.92409515395008
9,17,undirected,0.9457137149899664
9,18,undirected,0.907315515866168
9,19,undirected,0.9712540712075488
9,20,undirected,0.9915173555394988
9,21,undirected,0.9375032453476592
9,22,undirected,0.651935496559727
9,23,undirected,0.974320955351356
9,24,undirected,0.9307272889515118
9,25,undirected,0.9589970112473818
9,26,undirected,0.991917072596556
9,27,undirected,0.6373072053907918
9,28,undirected,0.9716242312100238
9,29,undirected,0.9896385773174626
9,30,undirected,0.786164609192434
9,31,undirected,0.9521679697171084
9,32,undirected,0.6585245149669449
9,33,undirected,0.9875326668513564
9,34,undirected,0.9905453157468638
10,10,undirected,1.0000000000000002
10,11,undirected,0.9929540535827598
10,12,undirected,0.9758904904327216
10,13,undirected,0.9956898390729728
10,14,undirected,0.9681446169082818
10,15,undirected,0.9957148213613372
10,16,undirected,0.9255610552279449
10,17,undirected,0.9347320714633476
10,18,undirected,0.895419008528298
10,19,undirected,0.9705277574960018
10,20,undirected,0.987649940492536
10,21,undirected,0.9328553359685078
10,22,undirected,0.6229855653227129
10,23,undirected,0.9726462371520304
10,24,undirected,0.9271906695459994
10,25,undirected,0.9516939841362564
10,26,undirected,0.9902498842225528
10,27,undirected,0.6076883854137977
10,28,undirected,0.961392340075099
10,29,undirected,0.9860601866923892
10,30,undirected,0.8147315437833358
10,31,undirected,0.9604550760197824
10,32,undirected,0.6282532955193971
10,33,undirected,0.9802654445240552
10,34,undirected,0.98358918210036
11,11,undirected,0.9999999999999996
11,12,undirected,0.9869324176999624
11,13,undirected,0.9926207258607578
11,14,undirected,0.9763816039642856
11,15,undirected,0.9889451741481126
11,16,undirected,0.8797411204108788
11,17,undirected,0.9010097743674336
11,18,undirected,0.9255343723578934
11,19,undirected,0.942914748801982
11,20,undirected,0.9964990762262024
11,21,undirected,0.8920302538578148
11,22,undirected,0.6637167213360871
11,23,undirected,0.9447266166727604
11,24,undirected,0.888245786453139
11,25,undirected,0.971488198726282
11,26,undirected,0.980354576670009
11,27,undirected,0.6464649391226565
11,28,undirected,0.9399329282816948
11,29,undirected,0.997008658179016
11,30,undirected,0.8208878145299113
11,31,undirected,0.9754801173467208
11,32,undirected,0.6490227925422895
11,33,undirected,0.984177623274912
11,34,undirected,0.9888766314612976
12,12,undirected,1.0000000000000002
12,13,undirected,0.9817785481762474
12,14,undirected,0.997219856206306
12,15,undirected,0.9647361049885133
12,16,undirected,0.8653762881888406
12,17,undirected,0.90641717153673
12,18,undirected,0.9690093014261112
12,19,undirected,0.9385455100481852
12,20,undirected,0.9964538705171392
12,21,undirected,0.8828516399967005
12,22,undirected,0.7582203451227406
12,23,undirected,0.9269547225635832
12,24,undirected,0.8701271454780237
12,25,undirected,0.993260862296784
12,26,undirected,0.9564732536007572
12,27,undirected,0.7464894273431946
12,28,undirected,0.9418317942161184
12,29,undirected,0.991299005183604
12,30,undirected,0.7884354261852836
12,31,undirected,0.9444919623403066
12,32,undirected,0.7609767126284395
12,33,undirected,0.9969207358764772
12,34,undirected,0.9931822123163654
13,13,undirected,1.0000000000000002
13,14,undirected,0.9745595026970162
13,15,undirected,0.9847113485513634
13,16,undirected,0.9026795107955652
13,17,undirected,0.9157021412985032
13,18,undirected,0.9131459347246028
13,19,undirected,0.9590160590646212
13,20,undirected,0.990367424652062
13,21,undirected,0.9113728917901972
13,22,undirected,0.6521654802460033
13,23,undirected,0.954056186804812
13,24,undirected,0.8967298969993192
13,25,undirected,0.96513201398918
13,26,undirected,0.9750672881922644
13,27,undirected,0.6403579990601387
13,28,undirected,0.9438335359642792
13,29,undirected,0.9858308125969868
13,30,undirected,0.8495857212277174
13,31,undirected,0.9694559007645012
13,32,undirected,0.6561158569484249
13,33,undirected,0.9820638807025468
13,34,undirected,0.9792463657492452
14,14,undirected,1.0000000000000002
14,15,undirected,0.9552230284656504
14,16,undirected,0.8688353314245566
14,17,undirected,0.917367926850606
14,18,undirected,0.9690291345070275
14,19,undirected,0.9401802677407304
14,20,undirected,0.9903775392323292
14,21,undirected,0.8869700669246625
14,22,undirected,0.7647246209021108
14,23,undirected,0.9245653960261204
14,24,undirected,0.8712604141764656
14,25,undirected,0.9921278607218108
14,26,undirected,0.9474143777058178
14,27,undirected,0.7570444717023856
14,28,undirected,0.9448771917317044
14,29,undirected,0.9803405654804092
14,30,undirected,0.7687668378120753
14,31,undirected,0.9222812771772064
14,32,undirected,0.7943872274767293
14,33,undirected,0.995220615177687
14,34,undirected,0.9882876457967132
15,15,undirected,1.0
15,16,undirected,0.9259846567700868
15,17,undirected,0.9376102920539912
15,18,undirected,0.8741318946112202
15,19,undirected,0.9659006491484644
15,20,undirected,0.9807996876047036
15,21,undirected,0.9355113501685672
15,22,undirected,0.5940665126175815
15,23,undirected,0.9767304979857858
15,24,undirected,0.9376024089880678
15,25,undirected,0.9351929149886848
15,26,undirected,0.9969414015292204
15,27,undirected,0.5752603931042135
15,28,undirected,0.9654399620824524
15,29,undirected,0.9826644537529284
15,30,undirected,0.7827957055356325
15,31,undirected,0.954239420456881
15,32,undirected,0.5923071607846571
15,33,undirected,0.9709410554751888
15,34,undirected,0.9802896928241878
16,16,undirected,0.9999999999999998
16,17,undirected,0.9770565260953868
16,18,undirected,0.7487889894494401
16,19,undirected,0.9814409802058536
16,20,undirected,0.8749913395957133
16,21,undirected,0.9928061995575406
16,22,undirected,0.5021677542342182
16,23,undirected,0.981741817926443
16,24,undirected,0.9914048085213476
16,25,undirected,0.8109021948590359
16,26,undirected,0.9388760428196332
16,27,undirected,0.4895603269418265
16,28,undirected,0.969418350055526
16,29,undirected,0.8710221995940279
16,30,undirected,0.6528550134953348
16,31,undirected,0.8016308428701627
16,32,undirected,0.5686677244410866
16,33,undirected,0.8952466281874687
16,34,undirected,0.898283313715266
17,17,undirected,1.0000000000000002
17,18,undirected,0.812313048069844
17,19,undirected,0.9805574421506554
17,20,undirected,0.909206842090864
17,21,undirected,0.9875735037505712
17,22,undirected,0.5964461636219823
17,23,undirected,0.9799737432852252
17,24,undirected,0.9791659155015796
17,25,undirected,0.8650752086706963
17,26,undirected,0.9473044617861563
17,27,undirected,0.5893964778299559
17,28,undirected,0.9900538152722592
17,29,undirected,0.899156927900471
17,30,undirected,0.6244500618294087
17,31,undirected,0.8086952613211873
17,32,undirected,0.6768093739724854
17,33,undirected,0.931746434677261
17,34,undirected,0.9304545718538038
18,18,undirected,1.0000000000000002
18,19,undirected,0.848082151707324
18,20,undirected,0.9484663193537206
18,21,undirected,0.7696804448389649
18,22,undirected,0.8721650042625277
18,23,undirected,0.819320889233814
18,24,undirected,0.7540814388703313
18,25,undirected,0.982896439900288
18,26,undirected,0.8603079118183916
18,27,undirected,0.8629675959157936
18,28,undirected,0.8589695307287445
18,29,undirected,0.9417844884140156
18,30,undirected,0.7288023495877026
18,31,undirected,0.8808009981761331
18,32,undirected,0.8500008116409489
18,33,undirected,0.9583249557170438
18,34,undirected,0.9474016250430868
19,19,undirected,1.0
19,20,undirected,0.9432594340741822
19,21,undirected,0.9812367806866872
19,22,undirected,0.599136520417857
19,23,undirected,0.9923567631872656
19,24,undirected,0.9738629163497012
19,25,undirected,0.8975345272278137
19,26,undirected,0.971541027181641
19,27,undirected,0.5864557144850994
19,28,undirected,0.98650210259613
19,29,undirected,0.9373938566263756
19,30,undirected,0.7437482598131062
19,31,undirected,0.8747235916645868
19,32,undirected,0.6571744702154649
19,33,undirected,0.9561338639553784
19,34,undirected,0.9555466043965428
20,20,undirected,1.0000000000000002
20,21,undirected,0.891569680264761
20,22,undirected,0.7111108426874019
20,23,undirected,0.939390352416786
20,24,undirected,0.8822287398365732
20,25,undirected,0.9857199585410358
20,26,undirected,0.9721582116523616
20,27,undirected,0.6974254220120153
20,28,undirected,0.9449736085443524
20,29,undirected,0.9970356411267636
20,30,undirected,0.8043236705641494
20,31,undirected,0.962721000090884
20,32,undirected,0.7071263011069485
20,33,undirected,0.9936524836003124
20,34,undirected,0.9938125590426948
21,21,undirected,1.0
21,22,undirected,0.5417779558949691
21,23,undirected,0.9871881709363224
21,24,undirected,0.9894245386683658
21,25,undirected,0.8324884033224762
21,26,undirected,0.9501141904656156
21,27,undirected,0.5310891824382389
21,28,undirected,0.9817608974479664
21,29,undirected,0.8881308524851037
21,30,undirected,0.639438473765305
21,31,undirected,0.8144494362111797
21,32,undirected,0.5988964826044916
21,33,undirected,0.9117330029944164
21,34,undirected,0.9130254456041168
22,22,undirected,1.0
22,23,undirected,0.5573077268094917
22,24,undirected,0.5087761987606144
22,25,undirected,0.7921550828685572
22,26,undirected,0.5812338453899026
22,27,undirected,0.9972772684439
22,28,undirected,0.6470841756560104
22,29,undirected,0.7089058632518388
22,30,undirected,0.4175807979884965
22,31,undirected,0.6194484230927544
22,32,undirected,0.8860602654989258
22,33,undirected,0.7571434020327282
22,34,undirected,0.7294720436741711
23,23,undirected,1.0000000000000002
23,24,undirected,0.984518439536314
23,25,undirected,0.8814673012755775
23,26,undirected,0.9849577505348008
23,27,undirected,0.5410354119053945
23,28,undirected,0.9888249845200864
23,29,undirected,0.9388878048258508
23,30,undirected,0.7163559708521563
23,31,undirected,0.8824101127160805
23,32,undirected,0.5949943089111264
23,33,undirected,0.946429774122796
23,34,undirected,0.952695184254371
24,24,undirected,1.0000000000000002
24,25,undirected,0.8143234642340066
24,26,undirected,0.9522115613264198
24,27,undirected,0.4909241007901632
24,28,undirected,0.9786607370603678
24,29,undirected,0.8833806607875058
24,30,undirected,0.6067174868046057
24,31,undirected,0.8053965439070072
24,32,undirected,0.5557610747621441
24,33,undirected,0.900078661770386
24,34,undirected,0.9113655074576412
25,25,undirected,1.0000000000000002
25,26,undirected,0.921182037521175
25,27,undirected,0.7846853675973896
25,28,undirected,0.9030165425382194
25,29,undirected,0.9773352600299352
25,30,undirected,0.7855233365233862
25,31,undirected,0.9360087823189538
25,32,undirected,0.7889314578935983
25,33,undirected,0.9844890631886416
25,34,undirected,0.9762086525828446
26,26,undirected,1.0
26,27,undirected,0.5611170947832561
26,28,undirected,0.9739933925596892
26,29,undirected,0.9757344376518308
26,30,undirected,0.756013162382831
26,31,undirected,0.9367023412145904
26,32,undirected,0.5885024111316448
26,33,undirected,0.9653387083025312
26,34,undirected,0.9767009470244876
27,27,undirected,1.0
27,28,undirected,0.6327069358166545
27,29,undirected,0.6904357108263673
27,30,undirected,0.4111523215868197
27,31,undirected,0.6001236789207465
27,32,undirected,0.9010282687919876
27,33,undirected,0.7450733953266553
27,34,undirected,0.7125518814767146
28,28,undirected,1.0
28,29,undirected,0.9425018192909004
28,30,undirected,0.6587378306871883
28,31,undirected,0.8618014600703335
28,32,undirected,0.6840449370516843
28,33,undirected,0.9623632543652454
28,34,undirected,0.9656589821677852
29,29,undirected,1.0000000000000004
29,30,undirected,0.794871794871795
29,31,undirected,0.9694246735578532
29,32,undirected,0.676255598897686
29,33,undirected,0.9894409646155768
29,34,undirected,0.9938028085950767
30,30,undirected,1.0000000000000002
30,31,undirected,0.8751750525175064
30,32,undirected,0.428845013935118
30,33,undirected,0.7635896756341751
30,34,undirected,0.7492859971622661
31,31,undirected,1.0
31,32,undirected,0.540452818933254
31,33,undirected,0.9351922096535188
31,34,undirected,0.9390843026195216
32,32,undirected,1.0
32,33,undirected,0.7568598175135888
32,34,undirected,0.7206456467138377
33,33,undirected,1.0
33,34,undirected,0.9964996115439582
34,34,undirected,1.0000000000000002
