SOURCE,TARGET,TYPE,WEIGHT
5,17,undirected,0.8636243751230038
5,18,undirected,0.8786083934094912
5,19,undirected,0.9722094741243068
5,20,undirected,0.9946597015814184
5,21,undirected,0.8879686299601504
5,22,undirected,0.922486512118064
5,23,undirected,0.9964048027865192
5,24,undirected,0.9799643383144748
5,25,undirected,0.9160901209595462
5,26,undirected,0.909923897802703
6,6,undirected,0.9999999999999996
6,7,undirected,0.9721249090497516
6,8,undirected,0.9974483419485398
6,9,undirected,0.8666751415473503
6,10,undirected,0.9669653990121834
6,11,undirected,0.8842617869770484
6,12,undirected,0.9903849564516378
6,13,undirected,0.9926764001708231
6,14,undirected,0.9826962035306694
6,15,undirected,0.9312034101341627
6,16,undirected,0.9675370303652704
6,17,undirected,0.9151376863522388
6,18,undirected,0.9298291775161288
6,19,undirected,0.9945558266694206
6,20,undirected,0.9968498364486316
6,21,undirected,0.9309315817327364
6,22,undirected,0.965900207964882
6,23,undirected,0.98141563834063
6,24,undirected,0.9949627428830196
6,25,undirected,0.9606865314871
6,26,undirected,0.9564784362367388
7,7,undirected,0.9999999999999998
7,8,undirected,0.9685344819446536
7,9,undirected,0.9500253057905036
7,10,undirected,0.9912797720749088
7,11,undirected,0.9629917433312112
7,12,undirected,0.9891618042060376
7,13,undirected,0.9790486356518786
7,14,undirected,0.9985383373043244
7,15,undirected,0.9768363321619232
7,16,undirected,0.9945952323141952
7,17,undirected,0.966101735790764
7,18,undirected,0.9784466766885328
7,19,undirected,0.9863917529318034
7,20,undirected,0.9577095952712168
7,21,undirected,0.9659777756338064
7,22,undirected,0.9985026224386044
7,23,undirected,0.9176356144016384
7,24,undirected,0.9717483212023952
7,25,undirected,0.9959959893839818
7,26,undirected,0.995410046474188
8,8,undirected,0.9999999999999998
8,9,undirected,0.8561786812637238
8,10,undirected,0.9548950759492184
8,11,undirected,0.8732871604068521
8,12,undirected,0.9851436131356456
8,13,undirected,0.9858365025080555
8,14,undirected,0.9798683749456314
8,15,undirected,0.9143276824912808
8,16,undirected,0.961809517156336
8,17,undirected,0.895428759780016
8,18,undirected,0.9135385465354344
8,19,undirected,0.9913006974225852
8,20,undirected,0.9927549505451492
8,21,undirected,0.9117747639918476
8,22,undirected,0.96162343527942
8,23,undirected,0.975729306541062
8,24,undirected,0.998316416516579
8,25,undirected,0.9519402458269064
8,26,undirected,0.94923364772927
9,9,undirected,0.9999999999999996
9,10,undirected,0.9444452464997678
9,11,undirected,0.997655193530644
9,12,undirected,0.9012402601534376
9,13,undirected,0.8796972700634307
9,14,undirected,0.937228939670919
9,15,undirected,0.9534088477221128
9,16,undirected,0.9477646461249352
9,17,undirected,0.959256603713005
9,18,undirected,0.9653225547744532
9,19,undirected,0.8932149665753095
9,20,undirected,0.8397189520322556
9,21,undirected,0.9260480658573242
9,22,undirected,0.960035841592336
9,23,undirected,0.7816710007148696
9,24,undirected,0.8614863305015368
9,25,undirected,0.9662408018429058
9,26,undirected,0.9715716386043866
10,10,undirected,1.0
10,11,undirected,0.9592477295679652
10,12,undirected,0.9890018260125786
10,13,undirected,0.9834213761238888
10,14,undirected,0.9894339308231485
10,15,undirected,0.9927495506426286
10,16,undirected,0.9920015383775432
10,17,undirected,0.9866651919856354
10,18,undirected,0.9924034302012724
10,19,undirected,0.9815426496960864
10,20,undirected,0.95605381346403
10,21,undirected,0.989456687225713
10,22,undirected,0.9895985914607252
10,23,undirected,0.9232747844179576
10,24,undirected,0.9575803376648344
10,25,undirected,0.9954308936424564
10,26,undirected,0.9915806808476756
11,11,undirected,1.0
11,12,undirected,0.920109333831311
11,13,undirected,0.9004248858824264
11,14,undirected,0.9507331821871834
11,15,undirected,0.9686905500464434
11,16,undirected,0.9586143111222868
11,17,undirected,0.970592175947852
11,18,undirected,0.9771923345155294
11,19,undirected,0.9125227795665488
11,20,undirected,0.8601356224494041
11,21,undirected,0.9446880494412292
11,22,undirected,0.97076589091827
11,23,undirected,0.8016511641327927
11,24,undirected,0.8785474891280246
11,25,undirected,0.9766392771658466
11,26,undirected,0.979931259937757
12,12,undirected,1.0000000000000002
12,13,undirected,0.9980618860287174
12,14,undirected,0.9931108487845338
12,15,undirected,0.9674070494116906
12,16,undirected,0.9855825436307202
12,17,undirected,0.9529767082372592
12,18,undirected,0.9644616781402584
12,19,undirected,0.9975847738239396
12,20,undirected,0.9834782811907798
12,21,undirected,0.9675434507935912
12,22,undirected,0.9834265471363872
12,23,undirected,0.9568991766715648
12,24,undirected,0.9866678339545568
12,25,undirected,0.9820183575343712
12,26,undirected,0.9775639441984306
13,13,undirected,1.0
13,14,undirected,0.9853281763562232
13,15,undirected,0.959516982594714
13,16,undirected,0.9759670753506255
13,17,undirected,0.9440544999385236
13,18,undirected,0.955106099111408
13,19,undirected,0.996489462475487
13,20,undirected,0.9895209485248893
13,21,undirected,0.9635446096397242
13,22,undirected,0.9724584860364032
13,23,undirected,0.9687948028013345
13,24,undirected,0.9859181823064992
13,25,undirected,0.9720487542655762
13,26,undirected,0.9659669242171752
14,14,undirected,0.9999999999999998
14,15,undirected,0.9693663049300092
14,16,undirected,0.9932760734623548
14,17,undirected,0.9574687175538784
14,18,undirected,0.9707830193247888
14,19,undirected,0.9923833647861968
14,20,undirected,0.9699911147756684
14,21,undirected,0.95990818141434
14,22,undirected,0.996137761096356
14,23,undirected,0.9353377186529446
14,24,undirected,0.9817789855963244
14,25,undirected,0.9925711697876316
14,26,undirected,0.9915691658664312
15,15,undirected,0.9999999999999998
15,16,undirected,0.9772851200754624
15,17,undirected,0.9964241179698972
15,18,undirected,0.9985858189898864
15,19,undirected,0.9556542315430208
15,20,undirected,0.9189183901513832
15,21,undirected,0.9963558059060956
15,22,undirected,0.9768123524220323
15,23,undirected,0.877233977872085
15,24,undirected,0.9190442543894726
15,25,undirected,0.9875751317636232
15,26,undirected,0.9829218358809833
16,16,undirected,1.0
16,17,undirected,0.973118940694058
16,18,undirected,0.9804807330715192
16,19,undirected,0.9779585208717174
16,20,undirected,0.9519788964818304
16,21,undirected,0.9697869473746136
16,22,undirected,0.992813673195536
16,23,undirected,0.9230429307162265
16,24,undirected,0.965532861042704
16,25,undirected,0.9935087548868246
16,26,undirected,0.9928247833450308
17,17,undirected,1.0
17,18,undirected,0.9978880414754724
17,19,undirected,0.9376834204205862
17,20,undirected,0.9002753486734199
17,21,undirected,0.9924291904269488
17,22,undirected,0.9673559835098172
17,23,undirected,0.8627683557747782
17,24,undirected,0.9006963322438651
17,25,undirected,0.9819298747488964
17,26,undirected,0.977983623589786
18,18,undirected,1.0
18,19,undirected,0.952581441895282
18,20,undirected,0.9150193391274872
18,21,undirected,0.9920531485463728
18,22,undirected,0.979788772090766
18,23,undirected,0.8736757124391031
18,24,undirected,0.9187226486269928
18,25,undirected,0.9906211077307462
18,26,undirected,0.987487732866242
19,19,undirected,1.0000000000000004
19,20,undirected,0.9892918843822318
19,21,undirected,0.9535374973255126
19,22,undirected,0.9808162232816858
19,23,undirected,0.9614087543823164
19,24,undirected,0.9911345295233432
19,25,undirected,0.976650676246197
19,26,undirected,0.9724737209352512
20,20,undirected,1.0000000000000002
20,21,undirected,0.9226236208409933
20,22,undirected,0.9510784748040504
20,23,undirected,0.988157799638802
20,24,undirected,0.9877024411424252
20,25,undirected,0.9460985243800444
20,26,undirected,0.9400782674059552
21,21,undirected,1.0000000000000002
21,22,undirected,0.9636989695968154
21,23,undirected,0.8882097842684231
21,24,undirected,0.916178521514126
21,25,undirected,0.976727567567634
21,26,undirected,0.969652009855743
22,22,undirected,1.0000000000000002
22,23,undirected,0.9092995417423736
22,24,undirected,0.9638561819016972
22,25,undirected,0.9973475255355996
22,26,undirected,0.9977730765215436
23,23,undirected,1.0000000000000002
23,24,undirected,0.968580356801107
23,25,undirected,0.9058783911579704
23,26,undirected,0.8982892479479168
24,24,undirected,1.0000000000000002
24,25,undirected,0.9546611527175004
24,26,undirected,0.9521919042175488
25,25,undirected,1.0
25,26,undirected,0.9993223183547432
26,26,undirected,1.0
